tool,language,audio_file,original_text,transcribed_text,wer,cer,word_accuracy,char_accuracy,whisper_model,timestamp
sarvam,hindi,hindi_40.wav,शयनकक्ष के AC में ड्राई मोड सेट करें।,Living room AC2 may turbo mode Chanukare,1.0,0.8919,0.0,10.81,base,2026-03-05T11:11:50.848322+00:00
sarvam,hindi,hindi_41.wav,शयनकक्ष के AC में स्लीप मोड चालू करें।,Shankaksh ke asimhe child log chaalukare,1.0,0.8947,0.0,10.53,base,2026-03-05T11:11:52.465025+00:00
sarvam,hindi,hindi_42.wav,शयनकक्ष के AC में वर्टिकल स्विंग को पोजीशन 5 पर सेट करें।,Office AC2 میں fan ke gati hai saet kare.,1.0,0.8421,0.0,15.79,base,2026-03-05T11:11:53.905190+00:00
sarvam,hindi,hindi_43.wav,शयनकक्ष के AC में स्काई हाई कलर चालू करें।,Shan Kuksh ke AC me horizontal swing ko auto per seet kare.,1.0,1.0,0.0,0.0,base,2026-03-05T11:11:55.376699+00:00
sarvam,hindi,hindi_44.wav,लिविंग रूम AC 2 चालू करें और उसका हॉरिज़ॉन्टल स्विंग पोजीशन 2 पर सेट करें।,Living room AC2 neck 30°C circle,1.0,0.9054,0.0,9.46,base,2026-03-05T11:12:03.977870+00:00
sarvam,hindi,hindi_45.wav,लिविंग रूम AC 2 में टर्बो मोड चालू करें।,Yoga Room AC1 Charlu Kare & his switch off timer 20 min. Pursaid Kare,1.0,1.0,0.0,0.0,base,2026-03-05T11:12:05.546814+00:00
sarvam,hindi,hindi_46.wav,शयनकक्ष के AC में चाइल्ड लॉक चालू करें।,Yoga Room AC1 میں Humicon Mode Chalukare,1.0,0.8974,0.0,10.26,base,2026-03-05T11:12:06.905472+00:00
sarvam,hindi,hindi_47.wav,ऑफिस AC 2 में फैन की गति हाई सेट करें।,ש polítежд papier,1.0,0.9474,0.0,5.26,base,2026-03-05T11:12:15.636825+00:00
sarvam,hindi,hindi_48.wav,शयनकक्ष के AC में हॉरिज़ॉन्टल स्विंग को ऑटो पर सेट करें।,شاینکش کے AC میں ایک کو مور چالو کرے,0.9091,0.8214,9.09,17.86,base,2026-03-05T11:12:17.039609+00:00
sarvam,hindi,hindi_49.wav,लिविंग रूम AC 2 में तापमान 30 डिग्री सेट करें।,Mohammed<|cy|>,1.0,0.9783,0.0,2.17,base,2026-03-05T11:12:25.236368+00:00
sarvam,hindi,hindi_5.wav,योगा रूम AC 1 चालू करें और उसका स्विच ऑफ टाइमर 20 मिनट पर सेट करें।,Bedroom Airpul Fire 1-Mairing LED Brightness 40%,1.0,0.8955,0.0,10.45,base,2026-03-05T11:12:26.963190+00:00
sarvam,hindi,hindi_50.wav,योगा रूम AC 1 में ह्यूमिकॉन मोड चालू करें।,Bedroom AC2 Charlu Kare,1.0,0.881,0.0,11.9,base,2026-03-05T11:12:28.198046+00:00
sarvam,hindi,hindi_51.wav,शयनकक्ष के AC में चाइल्ड लॉक मोड बंद करें।,Bedroom AC-2 may Vertical Swing O'Position 4 per or Horizontal Swing O'Position 3 per set kare.,1.0,1.0,0.0,0.0,base,2026-03-05T11:12:29.912642+00:00
sarvam,hindi,hindi_52.wav,शयनकक्ष के AC में इको मोड चालू करें।,بیڈرومیسی ٹومیکوں مٹ چالوں کریں,1.0,0.9167,0.0,8.33,base,2026-03-05T11:12:35.460219+00:00
sarvam,hindi,hindi_53.wav,शयनकक्ष के AC में लाइट इंटेंसिटी लो सेट करें।,bedsroom AC2 म backwards & hätte snake,1.0,0.8444,0.0,15.56,base,2026-03-05T11:12:43.545136+00:00
elevenlabs,hindi,hindi_0.mp3,बेडरूम एयर प्यूरीफायर 1 चालू करें।,BEDROOM AR PURIFIRE ONE CHALUKAR E,1.0,0.9412,0.0,5.88,base,2026-03-05T11:12:45.087425+00:00
elevenlabs,hindi,hindi_1.mp3,बेडरूम एयर प्यूरीफायर 1 में बजर कंट्रोल चालू करें।,Bedroom Air Purifier 1 Mi Bazaar Control Chalukari.,0.8889,0.92,11.11,8.0,base,2026-03-05T11:12:46.635920+00:00
elevenlabs,hindi,hindi_10.mp3,बेडरूम एयर प्यूरीफायर 1 में फैन स्पीड 4 सेट करें।,Dining Room Air Purifier 1-Challu Kare,1.0,0.9184,0.0,8.16,base,2026-03-05T11:12:48.019809+00:00
elevenlabs,hindi,hindi_11.mp3,बेडरूम एयर प्यूरीफायर 1 में नाइट मोड सेट करें।,Dining Room Air Purifier 1 میں Ring LED Brightness 70 Set Kare.,1.0,1.0,0.0,0.0,base,2026-03-05T11:12:49.392223+00:00
elevenlabs,hindi,hindi_12.mp3,बेडरूम एयर प्यूरीफायर 1 में 60 मिनट का स्विच ऑफ टाइमर सेट करें।,Dining Room Air Purifier 1 میں heat up power Charlu Kare.,1.0,0.8889,0.0,11.11,base,2026-03-05T11:12:51.059409+00:00
elevenlabs,hindi,hindi_13.mp3,बेडरूम एयर प्यूरीफायर 1 में रिंग एलईडी ब्राइटनेस 40 पर सेट करें।,Dining Room Air Purifier 1 Mi Night Mode Setkare,1.0,0.9062,0.0,9.38,base,2026-03-05T11:12:52.409488+00:00
elevenlabs,hindi,hindi_14.mp3,बेडरूम एयर प्यूरीफायर 1 में टर्बो मोड चालू करें और बजर कंट्रोल बंद करें।,Dining Room Air Purifier 1 میں 120 minute switch off timer setkore.,1.0,0.8889,0.0,11.11,base,2026-03-05T11:12:53.850314+00:00
elevenlabs,hindi,hindi_15.mp3,बेडरूम एयर प्यूरीफायर 1 में 720 मिनट का स्विच ऑफ टाइमर सेट करें।,Dining Room Air Purifier 1 Mi Bazaar Control Charlu Kare.,1.0,0.8906,0.0,10.94,base,2026-03-05T11:12:55.237024+00:00
elevenlabs,hindi,hindi_16.mp3,डाइनिंग रूम में एयर प्यूरीफायर चालू करें।,Dining Room Air Purifier 1 May Fan Speed 3 Set Curry,1.0,1.0,0.0,0.0,base,2026-03-05T11:12:56.963660+00:00
elevenlabs,hindi,hindi_17.mp3,मेरे बेडरूम एयर प्यूरीफायर 1 की स्थिति क्या है?,Dining Room 8 Purifier 1 Chalukare,0.8889,0.8936,11.11,10.64,base,2026-03-05T11:12:58.344062+00:00
elevenlabs,hindi,hindi_18.mp3,डाइनिंग रूम एयर प्यूरीफायर 1 चालू करें।,Dining Room Air Purifier 1 میں Ring LED Brightness Do Sopper Set Kare.,1.0,1.0,0.0,0.0,base,2026-03-05T11:12:59.834146+00:00
elevenlabs,hindi,hindi_19.mp3,डाइनिंग रूम एयर प्यूरीफायर 1 में रिंग एलईडी ब्राइटनेस 70 सेट करें।,Dining Room Air Purifier 100mm XO AC Minute Cust switch off timer setkare,1.0,0.9848,0.0,1.52,base,2026-03-05T11:13:01.737834+00:00
elevenlabs,hindi,hindi_2.mp3,डाइनिंग रूम एयर प्यूरीफायर 1 में हीटर पावर चालू करें।,BEDROOM AIR PURIFIER 1 ME FANSPEED 4 SETCARE.,0.9,0.8679,10.0,13.21,base,2026-03-05T11:13:03.665843+00:00
elevenlabs,hindi,hindi_20.mp3,डाइनिंग रूम एयर प्यूरीफायर 1 में नाइट मोड सेट करें।,Living Room Air Purifier 1 Chalukare,0.9,0.902,10.0,9.8,base,2026-03-05T11:13:05.208008+00:00
elevenlabs,hindi,hindi_21.mp3,डाइनिंग रूम एयर प्यूरीफायर 1 में 180 मिनट का स्विच ऑफ टाइमर सेट करें।,Living Room Air Purifier 1 May 60 Minutes Switch Off Timer Set Curry,0.9286,0.8406,7.14,15.94,base,2026-03-05T11:13:06.877448+00:00
elevenlabs,hindi,hindi_22.mp3,डाइनिंग रूम एयर प्यूरीफायर 1 में बजर कंट्रोल चालू करें।,Living Room Air Purifier 1 May Night Mode Chalu Kare,0.9,0.8727,10.0,12.73,base,2026-03-05T11:13:08.324194+00:00
elevenlabs,hindi,hindi_23.mp3,डाइनिंग रूम एयर प्यूरीफायर 1 में फैन स्पीड 3 सेट करें।,Living Room Air Purifier 1 کی fan power Ban Kare,0.9091,0.8333,9.09,16.67,base,2026-03-05T11:13:09.863651+00:00
elevenlabs,hindi,hindi_24.mp3,डाइनिंग रूम एयर प्यूरीफायर 1 चालू करें।,Living Room Air Purifier 1 میں fan power ça loo kare Or fan speed 4 set kare,1.0,1.0,0.0,0.0,base,2026-03-05T11:13:11.360152+00:00
elevenlabs,hindi,hindi_25.mp3,डाइनिंग रूम एयर प्यूरीफायर 1 में रिंग एलईडी ब्राइटनेस 200 पर सेट करें।,Living Room Air Purifier 1 میں Fanke Gati 8 Settkari.,0.9231,0.8714,7.69,12.86,base,2026-03-05T11:13:13.046343+00:00
elevenlabs,hindi,hindi_26.mp3,डाइनिंग रूम एयर प्यूरीफायर 100 में 180 मिनट का स्विच ऑफ टाइमर सेट करें।,"Living Room Air Purifier 1, BUNDKARI",1.0,0.9296,0.0,7.04,base,2026-03-05T11:13:14.327937+00:00
elevenlabs,hindi,hindi_27.mp3,लिविंग रूम एयर प्यूरीफायर 1 चालू करें।,"Living Room Air Purifier 1, BAND KARE",1.0,0.8684,0.0,13.16,base,2026-03-05T11:13:15.633738+00:00
elevenlabs,hindi,hindi_28.mp3,लिविंग रूम एयर प्यूरीफायर 1 में 60 मिनट का स्विच ऑफ टाइमर सेट करें।,Living Room Air Purifier 1 میں fan ke gati dos set kare.,0.9286,0.8358,7.14,16.42,base,2026-03-05T11:13:17.096614+00:00
elevenlabs,hindi,hindi_29.mp3,लिविंग रूम एयर प्यूरीफायर 1 में नाइट मोड चालू करें।,میری شین تکش میں کون کن سے اپکر ان ہے.,1.0,0.8627,0.0,13.73,base,2026-03-05T11:13:18.808752+00:00
elevenlabs,hindi,hindi_3.mp3,लिविंग रूम एयर प्यूरीफायर 1 की फैन पावर बंद करें।,BEDROOM AI PURIFIRE 1 میں NIGHT MODE SETCARE,0.9,0.898,10.0,10.2,base,2026-03-05T11:13:20.349342+00:00
elevenlabs,hindi,hindi_30.mp3,लिविंग रूम एयर प्यूरीफायर 1 में फैन पावर चालू करें और फैन स्पीड 4 सेट करें।,ensuring replacing the center tbsp pasa satyat & wax case for,1.0,0.88,0.0,12.0,base,2026-03-05T11:13:32.592775+00:00
elevenlabs,hindi,hindi_31.mp3,लिविंग रूम एयर प्यूरीफायर 1 में फैन की गति 8 सेट करें।,شاین ککش کے AC میں تاپمان 8thura Degree Settkare,1.0,0.9074,0.0,9.26,base,2026-03-05T11:13:34.266712+00:00
elevenlabs,hindi,hindi_32.mp3,लिविंग रूम एयर प्यूरीफायर 1 बंद करें।,baterishen kakske AC mi display mode khifeel chaalu karay,1.0,1.0,0.0,0.0,base,2026-03-05T11:13:43.432590+00:00
elevenlabs,hindi,hindi_33.mp3,लिविंग रूम एयर प्यूरीफायर 1 बंद करें।,Dining Room M.A.C. Chalukare,1.0,0.9189,0.0,8.11,base,2026-03-05T11:13:46.182747+00:00
elevenlabs,hindi,hindi_34.mp3,लिविंग रूम एयर प्यूरीफायर 1 में फैन की गति 2 सेट करें।,Office is the 2 Chalukare.,0.9167,0.9259,8.33,7.41,base,2026-03-05T11:13:47.532056+00:00
elevenlabs,hindi,hindi_35.mp3,मेरे शयनकक्ष में कौन-कौन से उपकरण हैं?,बो researched.,1.0,0.9737,0.0,2.63,base,2026-03-05T11:13:55.606809+00:00
elevenlabs,hindi,hindi_36.mp3,शयनकक्ष में AC चालू करें।,شائن ککش کے ایسی میں سلیپ موت چالو کرے,1.0,1.0,0.0,0.0,base,2026-03-05T11:13:57.374833+00:00
elevenlabs,hindi,hindi_37.mp3,शयनकक्ष के AC में तापमान 18 डिग्री सेट करें।,Shayan Kukshke AC میں vortical swing کو position 5 per setkare.,1.0,1.0,0.0,0.0,base,2026-03-05T11:13:58.871058+00:00
elevenlabs,hindi,hindi_38.mp3,शयनकक्ष के AC में डिस्प्ले मोड चालू करें।,Shand Kuksh ki AC میں Sky High Color Chalukare.,1.0,0.9512,0.0,4.88,base,2026-03-05T11:14:00.451034+00:00
elevenlabs,hindi,hindi_39.mp3,डाइनिंग रूम में AC चालू करें।,Living Room AC 2 ÇALO کرے اور اس کا Horizontal Swing Position 2 PERSET کرے.,1.0,1.0,0.0,0.0,base,2026-03-05T11:14:01.949307+00:00
elevenlabs,hindi,hindi_4.mp3,ऑफिस AC 2 चालू करें।,BEDROOM AI PURIFIRE 1 میں 7 MINUTE CUSTWIT OF TIMEERS SETCLE.,1.0,1.0,0.0,0.0,base,2026-03-05T11:14:03.849894+00:00
elevenlabs,hindi,hindi_40.mp3,शयनकक्ष के AC में ड्राई मोड सेट करें।,Living Room AC2 میں Turbo Mode Chalukare,1.0,0.8919,0.0,10.81,base,2026-03-05T11:14:05.194529+00:00
elevenlabs,hindi,hindi_41.mp3,शयनकक्ष के AC में स्लीप मोड चालू करें।,شینつかくし sketchyˇのカーロクカールびれ,1.0,0.9474,0.0,5.26,base,2026-03-05T11:14:14.502100+00:00
elevenlabs,hindi,hindi_42.mp3,शयनकक्ष के AC में वर्टिकल स्विंग को पोजीशन 5 पर सेट करें।,Office AC2 میں Fan Ki Gati Hai Sett Kare.,1.0,0.8421,0.0,15.79,base,2026-03-05T11:14:16.169881+00:00
elevenlabs,hindi,hindi_43.mp3,शयनकक्ष के AC में स्काई हाई कलर चालू करें।,Shayan Kakshri AC میں Hoarizontal Swing کو auto per setkare.,1.0,1.0,0.0,0.0,base,2026-03-05T11:14:18.030491+00:00
elevenlabs,hindi,hindi_44.mp3,लिविंग रूम AC 2 चालू करें और उसका हॉरिज़ॉन्टल स्विंग पोजीशन 2 पर सेट करें।,Living Room AC2 میں TOP MONE 30 DIGRIES SETCARE.,1.0,0.8649,0.0,13.51,base,2026-03-05T11:14:19.888977+00:00
elevenlabs,hindi,hindi_45.mp3,लिविंग रूम AC 2 में टर्बो मोड चालू करें।,Yoga Roam AC 1 Chalukare & his switch off timer 20 minutes per set kare.,1.0,1.0,0.0,0.0,base,2026-03-05T11:14:21.756963+00:00
elevenlabs,hindi,hindi_46.mp3,शयनकक्ष के AC में चाइल्ड लॉक चालू करें।,Yoga Room AC1 میں Humicon Mode Chalukare,1.0,0.8974,0.0,10.26,base,2026-03-05T11:14:23.149357+00:00
elevenlabs,hindi,hindi_47.mp3,ऑफिस AC 2 में फैन की गति हाई सेट करें।,شینککش کے اسی میں چیلگ مورٹ بنڈ کرے.,1.0,0.8684,0.0,13.16,base,2026-03-05T11:14:24.615648+00:00
elevenlabs,hindi,hindi_48.mp3,शयनकक्ष के AC में हॉरिज़ॉन्टल स्विंग को ऑटो पर सेट करें।,شین کاکش کے اسی میں ایک ہموٹ چالو کرے,1.0,0.875,0.0,12.5,base,2026-03-05T11:14:26.018638+00:00
elevenlabs,hindi,hindi_49.mp3,लिविंग रूम AC 2 में तापमान 30 डिग्री सेट करें।,Shayan Kakshke Asee میں Light Indensity Low Set Kare.,1.0,1.0,0.0,0.0,base,2026-03-05T11:14:27.689499+00:00
elevenlabs,hindi,hindi_5.mp3,योगा रूम AC 1 चालू करें और उसका स्विच ऑफ टाइमर 20 मिनट पर सेट करें।,"Bedroom Air Purifier 1 May, Ring LED Brightness 40% Set Kare.",0.9375,0.8657,6.25,13.43,base,2026-03-05T11:14:29.177060+00:00
elevenlabs,hindi,hindi_50.mp3,योगा रूम AC 1 में ह्यूमिकॉन मोड चालू करें।,BEDROOM AC-2 Charlu Kare,1.0,0.881,0.0,11.9,base,2026-03-05T11:14:31.660432+00:00
elevenlabs,hindi,hindi_51.mp3,शयनकक्ष के AC में चाइल्ड लॉक मोड बंद करें।,BEDROM AC2 میں VIRTICAL SWINKO POSISTION IVPUR OR HORISONTAL SWINKO POSISTION III PURSETCARE.,1.0,1.0,0.0,0.0,base,2026-03-05T11:14:33.863591+00:00
elevenlabs,hindi,hindi_52.mp3,शयनकक्ष के AC में इको मोड चालू करें।,BEDRUM AC2 MA ECO MODE Shahlu externally.,1.0,1.0,0.0,0.0,base,2026-03-05T11:14:41.763245+00:00
elevenlabs,hindi,hindi_53.mp3,शयनकक्ष के AC में लाइट इंटेंसिटी लो सेट करें।,بیدھروم AC2 میں fanspeed کو medium پر سٹ کرے,1.0,0.8889,0.0,11.11,base,2026-03-05T11:14:43.491375+00:00
sarvam,kannada,kannada_0.wav,ಶಯನಕಕ್ಷೆಯ ಏರ್ ಪ್ಯೂರಿಫೈಯರ್ 1 ಅನ್ನು ಆನ್ ಮಾಡಿ।,Shainakakshya Air Purifier 1 & No Unmadi,0.8571,0.907,14.29,9.3,base,2026-03-05T11:14:50.415326+00:00
